醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
3501153030,立安復健科診所,專科診所,(02)88611590,臺北市士林區大東路１３０號,臺北業務組,4,"復健－物理治療業務,門診診療",復健科,20280630,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,以上時間為門診時段，另復健治療時間為週一至週五:8點至21點，週六:8點至17點（下午休息）,63000,20000701
3501153129,保安眼科診所,專科診所,(02)28832868,臺北市士林區大東路４４號,臺北業務組,4,門診診療,眼科,20280328,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20010329
3501153138,鄭福山婦產科診所,一般診所（醫務室）,(02)28385428,臺北市士林區中山北路６段２５６號,臺北業務組,4,門診診療,婦產科,20280329,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20010330
3501153263,杏昌診所,一般診所（醫務室）,(02)28738341,臺北市士林區文林路７３６號１樓,臺北業務組,4,,,20240601,,,63000,20030101
3501153272,天母雙合耳鼻喉科診所,專科診所,(02)28711813,臺北市士林區天母北路２１號１樓,臺北業務組,4,,,20220401,,,63000,20030103
3501153281,柏齡診所,一般診所（醫務室）,(02)28831310,臺北市士林區福港街１０５號,臺北業務組,4,門診診療,不分科,20290119,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20030120
3501153370,台美診所,一般診所（醫務室）,(02)28369595,臺北市士林區中山北路６段１９２號,臺北業務組,4,,,20220323,,,63000,20030919
3501153478,嘉櫻小兒科診所,專科診所,(02)88666202,臺北市士林區德行西路１１９號１樓,臺北業務組,4,門診診療,兒科,20280306,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20040507
3501153496,杏暉診所,一般診所（醫務室）,(02)28117094,臺北市士林區社子街１５號,臺北業務組,4,門診診療,內科,20280630,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20040701
3501153512,志明眼科診所,專科診所,(02)28743105,臺北市士林區天母東路８巷８３號,臺北業務組,4,門診診療,眼科,20280812,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20040813
3501153567,平安診所,一般診所（醫務室）,(02)28167263,臺北市士林區社新里社子街３６－１號１樓,臺北業務組,4,門診診療,不分科,20260216,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20050217
3501153576,雙林皮膚科診所,專科診所,(02)28111116,臺北市士林區社子街２８號,臺北業務組,4,門診診療,皮膚科,20280405,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20050406
3501153594,元群眼科診所,專科診所,(02)28881711,臺北市士林區文林路４３７號１、２樓,臺北業務組,4,門診診療,眼科,20280515,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20050516
3501153656,百齡診所,專科診所,(02)28126892,臺北市士林區重慶北路４段１８７號１、２樓,臺北業務組,4,"門診診療,血液透析,腹膜透析業務",內科,20280905,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20050906
3501153665,張虔熙小兒科診所,專科診所,(02)28361368,臺北市士林區中山北路６段２８２號,臺北業務組,4,門診診療,兒科,20280921,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20050922
3501153692,天母忠明２０２０眼科診所,專科診所,(02)28732020,臺北市士林區天母西路１０號２樓之１、２樓之４,臺北業務組,4,門診診療,眼科,20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20060301
